"id","Company_name","Company_ch_name","Company_ch_fullname","Company_en_fullname","Company_en_name","stock_number","tax_id_number","ch_address","en_address","established_date","listed_date","current_state","TEJ_sector","listed_sector","phone","website","ceo","top_manager","finance_manager","spokesman","staff_number","capital","TEJ_sector_name","new_TEJ_sector_name","TEJ_subsector_name","TEJ_new_sector_name","TEJ_sector_num","TEJ_industry_name","TEJ_subsecor_code","TEJ_subsector_fullname","main_bussiness1","main_bussiness2","main_bussiness3","main_product_dis","last_listed_date","last_IPO_date","first_OTC_date","unlisted_date","last_unIPO_date","update_time"
"660","2601 益航","益航","益航","First Steamship Co., Ltd.","First Steamship","2601","ID 03353007","台北市大安區復興南路二段237 號14樓","14/F, 237, Fuhsing S. Rd., Sec.2, Taipei, Taiwan","1963-10-08","1965-03-01","Current","18","TSE","02-27069911","http://www.firsteam.com.tw","郭人豪","郭人豪","黎世明(財務長)","黎世明(財務長)","1917","6867626340","M26A 海運","M2900 貿易百貨","M26A1 散裝輪","貿易百貨","M26A","海運","M26A1","散裝輪","百貨零售業","經營國內外航運及有關之附屬業務、船舶及其零件批發業","設備及小客車租賃業、經營國內外投資業務住宅及大樓開發租售業務","2019/12:佣金(百貨-聯營)(31%),租賃(25.4%),百貨-自營(23.6%)","1965-03-01","0000-00-00","0000-00-00","0000-00-00","0000-00-00",\N
"661","2603 長榮","長榮","長榮海運","Evergreen Marine Corp. (Taiwan) Ltd.","Evergreen Marine","2603","ID 11337775","台北市中山區民生東路二段 166號","166, Min Sheng E. Rd. Sec.2, Taipei, Taiwan","1968-09-25","1987-09-21","Current","15","TSE","02-25057766","http://www.evergreen-marine.com","張衍義","謝惠全","吳光輝(副總經理)","謝惠全(總經理)","6726","49909020560","M26A 海運","M2600 航運業","M26A2 貨櫃輪","航運業","M26A","海運","M26A2","貨櫃輪","G301011船舶運送業、G401011船務代理業","G404011貨櫃集散站經營業","ZZ99999除許可業務外，得經營法令非禁止或限制之業務","2019/12:客戶合約-船東(92.1%),貨櫃碼頭(3.6%),客戶合約-代理行(2%)","1987-09-21","1982-11-02","0000-00-00","0000-00-00","0000-00-00",\N
"662","2604 立榮","立榮","立榮海運","Uniglory Marine Corp.","Uniglory Marine","2604","ID 12508880","台北市中山區民生東路二段 172號 6樓","6/F, 172, Min Sheng E. Rd. Sec.2, Taipei, Taiwan","1984-08-10","1988-12-22","Current","15","0","02-25019001","http://www.uniglory.com.tw","駱耀煌","李孟舉","葉叡靜(副理)","李孟舉(總經理)","974","6270357530","M26A 海運","0","M26A2 貨櫃輪","0","M26A","海運","M26A2","貨櫃輪","船舶運送業","船務代理業","經營貨櫃集散站業務","2001/12:海運(95.7%),船舶租賃(2.9%),其他營業(1.3%)","1988-12-22","1987-06-09","0000-00-00","2002-11-01","2002-11-01",\N
"663","2605 新興","新興","新興航運","Sincere Navigation Corp.","Sincere Navigation","2605","ID 11812103","台北市大安區復興南路一段 368號14樓","14/F, 368, Fu Hsing S. Rd. Sec.1, Taipei, Taiwan","1968-02-27","1989-12-08","Current","15","TSE","02-27037055","http://www.snc.com.tw/","許積皋","許積皋","陳蘭芳(經理)","李義仁(副總經理)","333","5853532970","M26A 海運","M2600 航運業","M26A1 散裝輪","航運業","M26A","海運","M26A1","散裝輪","船舶運送業","拖船駁船業","船務代理業","2019/12:散裝船(73.9%),油輪(25.6%),船舶管理(0.5%)","1989-12-08","0000-00-00","0000-00-00","0000-00-00","0000-00-00",\N
"664","2606 裕民","裕民","裕民航運","U-Ming Marine Transport Corp.","U-Ming Marine","2606","ID 47067419","台北市大安區敦化南路二段 207號29樓","29/F, 207, Tun Hua S. Rd. Sec.2, Taipei, Taiwan","1968-08-29","1990-12-08","Current","15","TSE","02-27338000","http://www.uming.com.tw","徐旭東","王書吉","王清霖(財務部經理)","張宗良(副總經理)","878","8450557120","M26A 海運","M2600 航運業","M26A1 散裝輪","航運業","M26A","海運","M26A1","散裝輪","船舶運送","船舶買賣","船務代理","2019/12:運費(97.6%),其他(2.4%)","1990-12-08","1987-08-11","0000-00-00","0000-00-00","0000-00-00",\N
"665","2607 榮運","榮運","長榮國際儲運","Evergreen International Storage & Transp","EITC","2607","ID 04406559","桃園市經國路 899號","899, Ching Kuo Rd., Taoyuan City, Taiwan","1973-10-05","1990-12-14","Current","15","TSE","03-3252060","http://www.evergreen-eitc.com.tw","陳義忠","林晁榮","陳成邦(協理)","林晁榮(總經理)","1320","10671410940","M26C 貨運倉儲業","M2600 航運業","M26C 貨運倉儲業","航運業","M26C","貨運倉儲業","M26C","貨運倉儲業","船舶運送及出租業","汽車貨櫃貨運業","貨櫃集散站經營業","2019/12:船舶出租等國際海運服務(60.8%),內陸運輸服務(24.3%),貨櫃集散場服務(7.7%)","1990-12-14","1988-12-20","0000-00-00","0000-00-00","0000-00-00",\N
"666","2608 嘉里大榮","嘉里大榮","嘉里大榮物流","Kerry TJ Logistics Company Limited","Kerry TJ","2608","ID 51015548","台北市大安區新生南路一段50號14樓","14F., No.50, Sec. 1, Xinsheng S. Rd., Taipei, Taiwan","1959-12-21","1990-12-20","Current","15","TSE","02-33226888","http://www.kerrytj.com/","沈宗桂","張國典","阮慧雯(財務處總監)","阮慧雯(財務暨行政總處總經理)","3981","4670004980","M26C 貨運倉儲業","M2600 航運業","M26C 貨運倉儲業","航運業","M26C","貨運倉儲業","M26C","貨運倉儲業","汽車貨運業、汽車路線貨運業、汽車貨櫃貨運業","倉儲業務、快遞業務、宅配業務","冷凍車、冷凍櫃、冷凍庫出租業務及商品分類配送處理業務","2019/12:貨物運輸(89%),倉儲物流(8.7%),商品銷售(1.5%)","1990-12-20","0000-00-00","0000-00-00","0000-00-00","0000-00-00",\N
"667","2609 陽明","陽明","陽明海運","Yang Ming Marine Transport Corp.","Yang Ming Marine","2609","ID 04200199","基隆市七堵區明德一路 271號","271, MingDe 1st Rd. Chidu, Keelung, Taiwan","1972-12-29","1992-04-20","Current","15","TSE","02-24559988","http://www.yangming.com/","鄭貞茂","杜書勤","歐淑卉(主管)","史美琦(協理)","5558","32544024370","M26A 海運","M2600 航運業","M26A2 貨櫃輪","航運業","M26A","海運","M26A2","貨櫃輪","國內外水上貨運、客運業務之經營","倉庫、碼頭、拖船、駁船、貨櫃集散場站業務之經營","船舶、貨櫃及車架之修理、租賃、買賣業務之經營","2019/12:遠洋貨運(70%),近洋貨運(13%),其他(7.8%)","1992-04-20","1991-03-04","0000-00-00","0000-00-00","0000-00-00",\N
"668","2610 華航","華航","中華航空","China Airlines Ltd.","China Airlines","2610","ID 11145904","桃園縣大園鄉航站南路1 號","No.1 Hangzhan S. Rd., Tayuan, Taoyuan, Taiwan","1959-09-07","1993-02-26","Current","15","TSE","03-3998888","http://www.china-airlines.com","謝世謙","謝世謙","陳奕傑(副總經理)","魯淑慧(副總經理)","12175","54209846500","M26D 空運業","M2600 航運業","M26D 空運業","航運業","M26D","空運業","M26D","空運業","客運、貨運、郵運","代理業務(包括營業、運務)及代理修護","倉儲業務之經營","2019/12:航空客運(66.1%),航空貨運(26%),其他(7.9%)","1993-02-26","1991-10-23","0000-00-00","0000-00-00","0000-00-00",\N
"669","2611 志信","志信","志信國際","Tze Shin International Co., Ltd.","Tze Shin","2611","ID 33853232","台北市中山區建國北路二段33號12樓","12/F, 33, Chien Kuo N. Rd., Sec.2, Taipei, Taiwan","1973-11-15","1993-10-28","Current","15","TSE","02-25090036","http://www.tsgroup.com.tw","黃春發","徐明潭","江文隆(財務長)","江文隆(財務長)","391","1729942470","M26C 貨運倉儲業","M2600 航運業","M26C 貨運倉儲業","航運業","M26C","貨運倉儲業","M26C","貨運倉儲業","運輸","營建、觀光休閒","貿易商品買賣業務","2019/12:運輸(61.1%),餐旅(32.4%),銷售及其他(6.1%)","1993-10-28","1990-10-02","0000-00-00","0000-00-00","0000-00-00",\N
"670","2612 中航","中航","中國航運","Chinese Maritime Transport Ltd.","CMT","2612","ID 43778070","台北市中正區濟南路一段15號9 樓","9/F, 15, Chi-Nan Rd., Sec.1, Taipei, Taiwan","1978-01-31","1994-10-20","Current","15","TSE","02-23963282","http://www.cmt.tw","彭士孝","戴聖堅","孫賢中(協理)","唐邦正(協理)","55","1974845930","M26A 海運","M2600 航運業","M26A1 散裝輪","航運業","M26A","海運","M26A1","散裝輪","散裝貨輪運輸業(百分之百轉投資海外子公司)","汽車貨櫃貨運業","民用航空總代理","2019/12:海運(50.5%),內陸運輸服務(48.6%),空運及其他(0.9%)","1994-10-20","1990-12-14","0000-00-00","0000-00-00","0000-00-00",\N
"671","2613 中櫃","中櫃","中國貨櫃運輸","China Container Terminal Corp.","China Container","2613","ID 39014517","新北市汐止區大同路三段 275號","No.275, Sec. 3, Datong Rd., Xizhi Dist., New Taipei City, Taiwan","1969-11-27","1995-01-20","Current","15","TSE","02-86482211","http://www.cctcorp.com.tw","林宏年","吳清泉","陳政宏(財會部協理)","蔡德新(副總經理)","1173","1484234580","M26C 貨運倉儲業","M2600 航運業","M26C 貨運倉儲業","航運業","M26C","貨運倉儲業","M26C","貨運倉儲業","經營港埠碼頭貨櫃集散站","辦理貨櫃修理維護業務","辦理一般倉庫及保稅業務","2019/12:船舶裝卸作業(63.2%),櫃場作業及倉棧作業(32.2%),維修(4.7%)","1995-01-20","0000-00-00","0000-00-00","0000-00-00","0000-00-00",\N
"672","2614 東森","東森","東森國際","Eastern Media International Corp.","Eastern Media Intl","2614","ID 04964250","台北市大安區復興南路一段 368號 8樓","8/F, 368, Fu Hsing S. Rd. Sec.1, Taipei, Taiwan","1975-05-14","1995-09-23","Current","18","TSE","02-27557565","http://www.emic.com.tw","廖尚文","廖尚文","呂正果(協理)","鄭應娜(副總經理)","2442","5567898890","M26E 其他運儲業","M2900 貿易百貨","M26E 其他運儲業","貿易百貨","M26E","其他運儲業","M26E","其他運儲業","穀倉","網路媒體事業","貿易零售事業","2019/12:穀物(100%)","1995-09-23","1982-09-30","0000-00-00","0000-00-00","0000-00-00",\N
"673","2615 萬海","萬海","萬海航運","Wan Hai Lines Ltd.","Wan Hai Lines","2615","ID 11395000","台北市中山區松江路 136號10樓","10th Fl., 136 Sung Chiang Rd., Taipei, Taiwan","1965-02-24","1996-05-16","Current","15","TSE","02-25677961","http://www.wanhai.com.tw","陳柏廷","謝福隆","陳志先(財務主管)","蘇麗梅(代協理)","4333","22182974660","M26A 海運","M2600 航運業","M26A2 貨櫃輪","航運業","M26A","海運","M26A2","貨櫃輪","船舶運送業、船務代理業、其他批發業零售業、船舶及其零件批發業","船舶及其零件零售業、貨櫃集散站經營業、船舶及貨櫃出租業","船舶貨物裝卸承攬業、除許可業務外得經營法令非禁止或限制之業務","2019/12:運輸(100%)","1996-05-16","1988-12-30","0000-00-00","0000-00-00","0000-00-00",\N
"674","2616 山隆","山隆","山隆通運","Shan-Loong Transportation Co., Ltd.","Shan-Loong","2616","ID 33983853","新北市板橋區民生路一段1-2 號1 樓","1F., No.1-2, Sec. 1, Minsheng Rd., Banqiao Dist., New Taipei City, Taiwan","1976-04-06","1997-11-08","Current","23","TSE","02-29599611","http://www.slc.com.tw","鄭人豪","林財源","楊佳峰(經理)","俞蘭輝(副董事長)","1750","1372818270","M99D 公用事業","M9700 油電燃氣業","M99D1 加油站","油電燃氣業","M99D","公用事業","M99D1","加油站","汽車貨櫃貨運業","汽車修理業及其零件買賣","加油站業務及倉儲業務","2019/12:高級柴油(67%),95無鉛汽油(24.3%),92無鉛汽油(6.6%)","1997-11-08","1991-08-26","0000-00-00","0000-00-00","0000-00-00",\N
"675","2617 台航","台航","台灣航業","Taiwan Navigation Co., Ltd.","Taiwan Navigation","2617","ID 03564713","台北市中正區濟南路二段29號2-6 樓","2-6F, No.29, Sec.2, Chi Nan Rd., Taipei, Taiwan","1951-06-29","1998-06-24","Current","15","TSE","02-23941769","http://www.taiwanline.com.tw","劉文慶","仇忠林","陳建州(副經理)","仇忠林(協理)","271","4172944870","M26A 海運","M2600 航運業","M26A1 散裝輪","航運業","M26A","海運","M26A1","散裝輪","海運服務業","委託營造廠商興建住宅及商業大樓出租出售業務","0","2019/12:遠洋航線(83%),代理營運(7.1%),港勤(4.1%)","1998-06-24","1983-11-18","0000-00-00","0000-00-00","0000-00-00",\N
"676","2618 長榮航","長榮航","長榮航空","EVA Airways Corporation","EVA Airways","2618","ID 23225229","桃園縣蘆竹鄉新南路一段 376號","376, Hsin-nan Rd., Sec.1, Luchu, Taoyuan Hsien, Taiwan","1989-04-07","1999-10-27","Current","15","TSE","03-3515151","http://www.evaair.com","林寶水","孫嘉明","蔡大煒(協理)","陳耀銘(公共關係室副總經理)","19680","48535694900","M26D 空運業","M2600 航運業","M26D 空運業","航運業","M26D","空運業","M26D","空運業","國際航線之定期及不定期航空客貨運輸業務","0","0","2019/12:航空客運(55.5%),其他(30.5%),航空貨運(14%)","2001-09-19","1990-10-05","1999-10-27","0000-00-00","0000-00-00",\N
"677","2622 東源物","東源物","東源物流事業","Amigo Logistics Corp.","Amigo Logistic","2622","ID 33916996","桃園縣龜山鄉頂湖五街18號","18, Ding Hwu 5th St., Kuishan, Taoyuan, Taiwan","1974-12-26","2004-07-16","Current","15","0","03-3285093","http://www.amigodog.com.tw","陳盛嘉","戴惟天","陳逸峰(財會部經理)","戴惟天(總經理)","410","438267600","M26C 貨運倉儲業","0","M26C 貨運倉儲業","0","M26C","貨運倉儲業","M26C","貨運倉儲業","汽車貨運業","倉庫出租","商品分類處理配送及倉儲業務之經營","2005/12:運費(60.2%),倉儲(20.4%),商品銷售(10.5%)","2004-07-16","1992-08-03","0000-00-00","2006-07-26","2006-08-24",\N
"678","2626 凌天","凌天","凌天航空","Emerald Pacific Airlines Co., Ltd.","EPAIR","2626","ID 89883666","台中市沙鹿區中清路42號","No.42, Chug Ching Rd., Shalu Dist., Taichung, Taiwan","1994-10-20","2007-07-19","Current","15","0","04-26155058","http://www.ep-air.com.tw","李正鈞","李正鈞","涂吉榮(財務副總經理)","涂吉榮(財務副總)","68","168378090","M26D 空運業","M2600 航運業","M26D 空運業","航運業","M26D","空運業","M26D","空運業","普通航空業","0","0","2010/12:直昇機作業(100%)","2007-07-19","1997-06-24","0000-00-00","2011-10-20","2011-12-14",\N
"679","2628 正利","正利","正利航業","Cheng Lie Navigation Co., Ltd.","Cheng Lie Navigation","2628","ID 79080581","台北市信義區東興路37號6 樓","6/F, 37, Dong Shin Rd., Taipei, Taiwan","1971-07-28","2004-03-01","Current","15","0","02-87682888","http://www.cncline.com.tw","盧峰海","王以湘","王以湘(副董事長兼財務長)","王以湘(財務長)","158","2400000000","M26A 海運","M2600 航運業","M26A2 貨櫃輪","航運業","M26A","海運","M26A2","貨櫃輪","國內外輪船之航運","經營船舶及附屬品之買賣及租賃","承攬國內外各項海上貨運業務","2006/12:貨櫃修護(29.9%),運輸(28%),艙位出租(14.7%)","2006-02-23","1997-07-05","2006-02-23","2007-08-30","2007-12-26",\N
"680","2630 亞航","亞航","亞洲航空","Air Asia Company Limited","AACL","2630","ID 11381701","台南市仁德區仁愛里機場路1050號","No.1050, Airfield Rd., Renda Dist., Tainan, Taiwan","1955-01-19","2017-02-24","Current","15","TSE","06-2681911","http://www.airasia.com.tw","盧天麟","盧天麟","高金蘭(財會主管)","趙晉賢(副總經理)","1067","1311710400","M22B 機車船製造","M2600 航運業","M22B3 航空器製造","航運業","M22B","機車船製造","M22B3","航空器製造","航空器與有關裝備之維修、租賃與買賣","航空配件裝備之製造與裝配、精密工業設備之修理","以及上述各項業務之代理與顧問","2019/12:零附件維修類(自修)(32.8%),飛機修護(29.1%),委外送修及航材買賣(28%)","2018-02-22","1998-07-21","0000-00-00","0000-00-00","0000-00-00",\N
"681","2633 台灣高鐵","台灣高鐵","台灣高速鐵路","Taiwan High Speed Rail Corp.","THSRC","2633","ID 16446274","台北市南港區經貿二路66號13樓","13/F, 66, Jingmao 2nd Rd., Taipei, Taiwan","1998-05-11","2003-09-05","Current","15","TSE","02-87892000","http://www.thsrc.com.tw","江耀宗","鄭光遠","王惟仁(副總經理)","孫鴻文(資深副總經理)","4608","56282930580","M26B 陸運業","M2600 航運業","M26B2 鐵路運輸","航運業","M26B","陸運業","M26B2","鐵路運輸","高速鐵路之經營","0","0","2019/12:鐵路運輸(97.1%),租金及其他(2.5%),販售(0.4%)","2016-10-27","2001-05-01","0000-00-00","0000-00-00","0000-00-00",\N
"682","2634 漢翔","漢翔","漢翔航空工業","Aerospace Industrial Development Corp.","AIDC","2634","ID 97160544","台中市西屯區漢翔路1 號","No.1, Hanxiang Rd., Xitun Dist., Taichung City, Taiwan","1996-06-24","2014-08-25","Current","15","TSE","04-27020001","http://www.aidc.com.tw","胡開宏","馬萬鈞","黃秀燕(財會主管)","馬萬鈞(總經理)","4420","9418671010","M22B 機車船製造","M2600 航運業","M22B3 航空器製造","航運業","M22B","機車船製造","M22B3","航空器製造","國內外軍用、民用航空及相關工業產品之發展、製造、裝修及銷售。","協助國內航空工業建立中心衛星體系與制度。","提供對航空工業系統之規劃、製造、整合、發展及管理之技術服務。","2019/12:飛機及航空器維修類(56.3%),引擎(41.8%),工業技術服務類(1.9%)","2014-08-25","2001-07-13","0000-00-00","0000-00-00","0000-00-00",\N
